language,f_a,f_b,f_c,f_d,f_e,f_f,f_g,f_h,f_i,f_j,f_k,f_l,f_m,f_n,f_ñ,f_o,f_p,f_q,f_r,f_s,f_t,f_u,f_v,f_w,f_x,f_y,f_z,f_á,f_é,f_í,f_ó,f_ú,f_ü
English,0.0878447395301327,0.010214504596527,0.0163432073544433,0.027579162410623,0.0817160367722165,0.0194075587334014,0.0234933605720122,0.0449438202247191,0.069458631256384,0.0,0.0071501532175689,0.0408580183861082,0.0224719101123595,0.0633299284984678,0.0,0.0561797752808988,0.0194075587334014,0.0010214504596527,0.0510725229826353,0.0490296220633299,0.0745658835546476,0.0153217568947906,0.0132788559754851,0.017364657814096,0.0020429009193054,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0687830687830687,0.0052910052910052,0.0317460317460317,0.0423280423280423,0.0582010582010582,0.0105820105820105,0.0,0.0052910052910052,0.0899470899470899,0.0052910052910052,0.0211640211640211,0.037037037037037,0.0211640211640211,0.0582010582010582,0.0,0.0687830687830687,0.0264550264550264,0.0,0.0634920634920634,0.074074074074074,0.0687830687830687,0.037037037037037,0.0264550264550264,0.0,0.0052910052910052,0.0158730158730158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0671785028790787,0.0134357005758157,0.0479846449136276,0.0441458733205374,0.1151631477927063,0.0115163147792706,0.0038387715930902,0.0095969289827255,0.0614203454894433,0.0076775431861804,0.0,0.0345489443378119,0.0134357005758157,0.0614203454894433,0.0,0.0825335892514395,0.0115163147792706,0.0,0.0460652591170825,0.0633397312859884,0.0441458733205374,0.0307101727447216,0.0153550863723608,0.0,0.0019193857965451,0.0076775431861804,0.0019193857965451,0.0019193857965451,0.0038387715930902,0.0076775431861804,0.0134357005758157,0.0,0.0
English,0.0526315789473684,0.0150375939849624,0.025062656641604,0.0300751879699248,0.1177944862155388,0.0050125313283208,0.025062656641604,0.0300751879699248,0.0726817042606516,0.0050125313283208,0.0025062656641604,0.0476190476190476,0.0225563909774436,0.0701754385964912,0.0,0.0576441102756892,0.0175438596491228,0.0,0.0476190476190476,0.0451127819548872,0.0726817042606516,0.0200501253132832,0.0050125313283208,0.0100250626566416,0.0100250626566416,0.0100250626566416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.073170731707317,0.024390243902439,0.0292682926829268,0.0439024390243902,0.1073170731707317,0.0048780487804878,0.0097560975609756,0.0536585365853658,0.0390243902439024,0.0,0.0146341463414634,0.0439024390243902,0.0390243902439024,0.0390243902439024,0.0,0.0439024390243902,0.0048780487804878,0.0,0.0682926829268292,0.0341463414634146,0.0634146341463414,0.0195121951219512,0.0,0.0341463414634146,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1311475409836065,0.0109289617486338,0.0519125683060109,0.0519125683060109,0.1065573770491803,0.0054644808743169,0.0054644808743169,0.0081967213114754,0.0628415300546448,0.0,0.0,0.0546448087431694,0.0245901639344262,0.0519125683060109,0.0054644808743169,0.0519125683060109,0.0245901639344262,0.0027322404371584,0.0327868852459016,0.0437158469945355,0.0218579234972677,0.0300546448087431,0.0191256830601092,0.0,0.0027322404371584,0.0054644808743169,0.0027322404371584,0.0054644808743169,0.0027322404371584,0.0054644808743169,0.0027322404371584,0.0,0.0
Spanish,0.0752351097178683,0.0031347962382445,0.0282131661442006,0.0532915360501567,0.0846394984326018,0.0094043887147335,0.006269592476489,0.0,0.0783699059561128,0.0031347962382445,0.0031347962382445,0.0438871473354232,0.0250783699059561,0.0344827586206896,0.0031347962382445,0.0689655172413793,0.0376175548589341,0.0094043887147335,0.0501567398119122,0.0689655172413793,0.0501567398119122,0.0595611285266457,0.0031347962382445,0.0,0.0,0.0094043887147335,0.0,0.0094043887147335,0.0,0.0,0.012539184952978,0.0031347962382445,0.0
Spanish,0.0856164383561643,0.0102739726027397,0.0445205479452054,0.0308219178082191,0.1267123287671233,0.0,0.0034246575342465,0.0034246575342465,0.0650684931506849,0.0034246575342465,0.0,0.047945205479452,0.0136986301369863,0.0650684931506849,0.0034246575342465,0.0582191780821917,0.0171232876712328,0.0034246575342465,0.0753424657534246,0.0410958904109589,0.0547945205479452,0.0376712328767123,0.0171232876712328,0.0,0.0034246575342465,0.0102739726027397,0.0034246575342465,0.0,0.0034246575342465,0.0034246575342465,0.0034246575342465,0.0,0.0
Spanish,0.1007751937984496,0.0077519379844961,0.0516795865633074,0.0490956072351421,0.0930232558139534,0.0129198966408268,0.0129198966408268,0.0,0.0594315245478036,0.0077519379844961,0.0,0.0335917312661498,0.0361757105943152,0.0490956072351421,0.0025839793281653,0.0723514211886304,0.0310077519379844,0.0,0.0594315245478036,0.0671834625322997,0.041343669250646,0.0284237726098191,0.0051679586563307,0.0,0.0025839793281653,0.0051679586563307,0.0051679586563307,0.0,0.0051679586563307,0.0025839793281653,0.0077519379844961,0.0,0.0
Spanish,0.0982905982905982,0.0213675213675213,0.0769230769230769,0.0512820512820512,0.0811965811965812,0.0,0.0085470085470085,0.0042735042735042,0.0854700854700854,0.0042735042735042,0.0042735042735042,0.0384615384615384,0.017094017094017,0.0641025641025641,0.0,0.0512820512820512,0.0299145299145299,0.0,0.0512820512820512,0.0299145299145299,0.0555555555555555,0.0512820512820512,0.0085470085470085,0.0042735042735042,0.0,0.0042735042735042,0.0,0.0042735042735042,0.0,0.0,0.0128205128205128,0.0,0.0
English,0.0735294117647058,0.0147058823529411,0.025735294117647,0.03125,0.1066176470588235,0.0110294117647058,0.0147058823529411,0.0367647058823529,0.0606617647058823,0.0,0.0073529411764705,0.0441176470588235,0.0165441176470588,0.0588235294117647,0.0,0.0514705882352941,0.0183823529411764,0.0018382352941176,0.0459558823529411,0.0404411764705882,0.0992647058823529,0.025735294117647,0.0055147058823529,0.0147058823529411,0.0036764705882352,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1015625,0.0078125,0.046875,0.05859375,0.125,0.00390625,0.00390625,0.00390625,0.04296875,0.01171875,0.0,0.05078125,0.01953125,0.06640625,0.0,0.0390625,0.02734375,0.0,0.0546875,0.0390625,0.015625,0.03125,0.01171875,0.0,0.0,0.01171875,0.0078125,0.0,0.0,0.0,0.01171875,0.0,0.0
English,0.0408719346049046,0.0245231607629427,0.0272479564032697,0.0190735694822888,0.1117166212534059,0.0245231607629427,0.0190735694822888,0.0408719346049046,0.0517711171662125,0.0,0.0108991825613079,0.0572207084468664,0.0081743869209809,0.0381471389645776,0.0,0.0599455040871934,0.0081743869209809,0.0027247956403269,0.0599455040871934,0.0408719346049046,0.0844686648501362,0.0217983651226158,0.0272479564032697,0.0081743869209809,0.0,0.0136239782016348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1058201058201058,0.0052910052910052,0.0582010582010582,0.0317460317460317,0.1005291005291005,0.0052910052910052,0.0105820105820105,0.0264550264550264,0.037037037037037,0.0,0.0052910052910052,0.0634920634920634,0.0264550264550264,0.0582010582010582,0.0,0.0476190476190476,0.0158730158730158,0.0052910052910052,0.0317460317460317,0.0264550264550264,0.0529100529100529,0.037037037037037,0.0105820105820105,0.0,0.0052910052910052,0.0052910052910052,0.0105820105820105,0.0,0.0,0.0158730158730158,0.0105820105820105,0.0,0.0
Spanish,0.1077844311377245,0.0119760479041916,0.0239520958083832,0.029940119760479,0.1077844311377245,0.0,0.0059880239520958,0.0059880239520958,0.029940119760479,0.0119760479041916,0.0,0.0359281437125748,0.0239520958083832,0.0658682634730539,0.0,0.0838323353293413,0.0179640718562874,0.0179640718562874,0.059880239520958,0.0778443113772455,0.029940119760479,0.0419161676646706,0.0179640718562874,0.0,0.0,0.0059880239520958,0.0059880239520958,0.0,0.0,0.0059880239520958,0.0,0.0,0.0
English,0.06282722513089,0.0244328097731239,0.0296684118673647,0.0226876090750436,0.0977312390924956,0.0122164048865619,0.0296684118673647,0.0279232111692844,0.075043630017452,0.0,0.0034904013961605,0.031413612565445,0.0279232111692844,0.0610820244328097,0.0,0.0488656195462478,0.0157068062827225,0.0,0.0558464223385689,0.0610820244328097,0.075043630017452,0.0401396160558464,0.0104712041884816,0.0104712041884816,0.0034904013961605,0.0087260034904013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0802919708029197,0.0218978102189781,0.0291970802919708,0.0437956204379562,0.0802919708029197,0.0072992700729927,0.0145985401459854,0.0145985401459854,0.0875912408759124,0.0,0.0,0.0364963503649635,0.0072992700729927,0.0364963503649635,0.0,0.0656934306569343,0.0364963503649635,0.0145985401459854,0.0948905109489051,0.0583941605839416,0.0291970802919708,0.0364963503649635,0.0,0.0,0.0,0.0145985401459854,0.0145985401459854,0.0,0.0072992700729927,0.0145985401459854,0.0,0.0072992700729927,0.0
Spanish,0.0833333333333333,0.0059523809523809,0.0595238095238095,0.0654761904761904,0.119047619047619,0.0059523809523809,0.0,0.0,0.0535714285714285,0.0,0.0,0.0773809523809523,0.0178571428571428,0.0535714285714285,0.0,0.0595238095238095,0.0059523809523809,0.0059523809523809,0.0238095238095238,0.0238095238095238,0.0476190476190476,0.0476190476190476,0.0238095238095238,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0059523809523809,0.0119047619047619,0.0,0.0
English,0.0675844806007509,0.0150187734668335,0.0337922403003754,0.0500625782227784,0.1101376720901126,0.0187734668335419,0.0262828535669586,0.0350438047559449,0.0613266583229036,0.0,0.0012515644555694,0.0387984981226533,0.0350438047559449,0.0588235294117647,0.0,0.0550688360450563,0.013767209011264,0.0,0.0538172715894868,0.04630788485607,0.0475594493116395,0.0275344180225281,0.0062578222778473,0.0225281602002503,0.0037546933667083,0.0087609511889862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.1467391304347826,0.0163043478260869,0.0326086956521739,0.0163043478260869,0.0380434782608695,0.0163043478260869,0.0054347826086956,0.0380434782608695,0.0706521739130434,0.0054347826086956,0.0054347826086956,0.0271739130434782,0.0217391304347826,0.0597826086956521,0.0,0.0489130434782608,0.0054347826086956,0.0108695652173913,0.0760869565217391,0.0543478260869565,0.0326086956521739,0.0108695652173913,0.0,0.0,0.0,0.0271739130434782,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0963222416812609,0.0078809106830122,0.0280210157618213,0.0402802101576182,0.073555166374781,0.0017513134851138,0.0218914185639229,0.0017513134851138,0.0770577933450087,0.0008756567425569,0.0017513134851138,0.0376532399299474,0.0472854640980735,0.0770577933450087,0.0,0.0814360770577933,0.0140105078809106,0.0026269702276707,0.0490367775831873,0.0796847635726795,0.0359019264448336,0.0201401050788091,0.0017513134851138,0.0008756567425569,0.0,0.0131348511383537,0.0008756567425569,0.0183887915936952,0.0017513134851138,0.0061295971978984,0.0017513134851138,0.0008756567425569,0.0
English,0.0762463343108504,0.0117302052785923,0.0293255131964809,0.0410557184750733,0.1026392961876832,0.0351906158357771,0.0087976539589442,0.0469208211143695,0.0439882697947214,0.0058651026392961,0.0,0.032258064516129,0.0263929618768328,0.0469208211143695,0.0,0.0439882697947214,0.0146627565982404,0.0058651026392961,0.0498533724340175,0.0439882697947214,0.0733137829912023,0.0381231671554252,0.002932551319648,0.0146627565982404,0.0,0.0087976539589442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0676691729323308,0.0200501253132832,0.0175438596491228,0.0300751879699248,0.087719298245614,0.0200501253132832,0.0325814536340852,0.0401002506265664,0.0576441102756892,0.0,0.0075187969924812,0.0200501253132832,0.0175438596491228,0.0827067669172932,0.0,0.087719298245614,0.012531328320802,0.0,0.037593984962406,0.050125313283208,0.075187969924812,0.0175438596491228,0.0050125313283208,0.0200501253132832,0.0025062656641604,0.0150375939849624,0.0025062656641604,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0734341252699784,0.0053995680345572,0.0421166306695464,0.0323974082073434,0.1198704103671706,0.0140388768898488,0.0118790496760259,0.0529157667386609,0.0723542116630669,0.0010799136069114,0.0021598272138228,0.038876889848812,0.0226781857451403,0.0615550755939524,0.0,0.0539956803455723,0.0107991360691144,0.0032397408207343,0.0529157667386609,0.0529157667386609,0.0788336933045356,0.0248380129589632,0.0064794816414686,0.0075593952483801,0.0,0.0086393088552915,0.0010799136069114,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0742857142857142,0.0114285714285714,0.0257142857142857,0.0714285714285714,0.14,0.0,0.0114285714285714,0.0057142857142857,0.06,0.0028571428571428,0.0,0.0457142857142857,0.0257142857142857,0.0457142857142857,0.0028571428571428,0.0628571428571428,0.0228571428571428,0.0,0.0571428571428571,0.06,0.0485714285714285,0.0085714285714285,0.0057142857142857,0.0028571428571428,0.0,0.0057142857142857,0.0028571428571428,0.0028571428571428,0.0057142857142857,0.0,0.0114285714285714,0.0,0.0
Spanish,0.0933333333333333,0.0066666666666666,0.0533333333333333,0.0466666666666666,0.1133333333333333,0.0,0.0533333333333333,0.0066666666666666,0.0333333333333333,0.0,0.0,0.1,0.0066666666666666,0.0466666666666666,0.0,0.06,0.0,0.0133333333333333,0.0333333333333333,0.06,0.02,0.0533333333333333,0.0,0.0,0.0,0.0066666666666666,0.0,0.0,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0066666666666666,0.0
English,0.0696517412935323,0.0099502487562189,0.0273631840796019,0.044776119402985,0.1094527363184079,0.0124378109452736,0.0099502487562189,0.0547263681592039,0.044776119402985,0.0,0.0074626865671641,0.0323383084577114,0.0049751243781094,0.072139303482587,0.0,0.072139303482587,0.0074626865671641,0.0,0.0522388059701492,0.0646766169154228,0.0522388059701492,0.0149253731343283,0.0124378109452736,0.0149253731343283,0.0049751243781094,0.017412935323383,0.0,0.0,0.0024875621890547,0.0,0.0,0.0,0.0
Spanish,0.0843373493975903,0.0120481927710843,0.0180722891566265,0.0481927710843373,0.0903614457831325,0.0060240963855421,0.0060240963855421,0.0,0.0240963855421686,0.0180722891566265,0.0,0.0783132530120482,0.0120481927710843,0.036144578313253,0.0,0.1024096385542168,0.0,0.0,0.0662650602409638,0.0783132530120482,0.0481927710843373,0.0240963855421686,0.0,0.0,0.0,0.0060240963855421,0.0,0.0,0.0,0.0120481927710843,0.0060240963855421,0.0,0.0
English,0.0642701525054466,0.0098039215686274,0.0305010893246187,0.037037037037037,0.116557734204793,0.0250544662309368,0.0130718954248366,0.0392156862745098,0.0773420479302832,0.0021786492374727,0.0032679738562091,0.0294117647058823,0.0206971677559912,0.065359477124183,0.0,0.0588235294117647,0.0163398692810457,0.0,0.0392156862745098,0.059912854030501,0.065359477124183,0.0174291938997821,0.0076252723311546,0.0174291938997821,0.0043572984749455,0.0141612200435729,0.0010893246187363,0.0,0.0,0.0,0.0,0.0,0.0
English,0.073126142595978,0.0109689213893967,0.0283363802559415,0.0411334552102376,0.0941499085923217,0.0137111517367458,0.0173674588665447,0.0301645338208409,0.0585009140767824,0.0018281535648994,0.0027422303473491,0.0310786106032906,0.0219378427787934,0.0639853747714808,0.0,0.0621572212065813,0.0137111517367458,0.0,0.0557586837294332,0.063071297989031,0.0667276051188299,0.0219378427787934,0.0109689213893967,0.0182815356489945,0.0018281535648994,0.0100548446069469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0920502092050209,0.00836820083682,0.0376569037656903,0.0376569037656903,0.1213389121338912,0.00836820083682,0.0209205020920502,0.00836820083682,0.0543933054393305,0.00418410041841,0.0,0.0460251046025104,0.0334728033472803,0.0669456066945606,0.0,0.0334728033472803,0.0167364016736401,0.0,0.0543933054393305,0.0585774058577405,0.0251046025104602,0.0292887029288702,0.00418410041841,0.0,0.0,0.0251046025104602,0.0,0.00836820083682,0.00418410041841,0.0,0.00418410041841,0.0,0.0
English,0.0604395604395604,0.0,0.0494505494505494,0.0274725274725274,0.1318681318681318,0.0384615384615384,0.0054945054945054,0.0274725274725274,0.0714285714285714,0.0,0.0054945054945054,0.0439560439560439,0.0219780219780219,0.0769230769230769,0.0,0.0494505494505494,0.0,0.0,0.0549450549450549,0.0714285714285714,0.0659340659340659,0.0164835164835164,0.0054945054945054,0.0,0.0,0.0164835164835164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1111111111111111,0.0067340067340067,0.0404040404040404,0.0471380471380471,0.0808080808080808,0.0067340067340067,0.0101010101010101,0.0117845117845117,0.0673400673400673,0.0,0.0,0.0505050505050505,0.0185185185185185,0.0639730639730639,0.0016835016835016,0.0723905723905724,0.0235690235690235,0.0067340067340067,0.0673400673400673,0.0656565656565656,0.0303030303030303,0.0252525252525252,0.0101010101010101,0.0,0.0016835016835016,0.0016835016835016,0.0016835016835016,0.0016835016835016,0.0,0.0033670033670033,0.0033670033670033,0.0016835016835016,0.0
Spanish,0.081081081081081,0.0067567567567567,0.0405405405405405,0.0675675675675675,0.1081081081081081,0.0135135135135135,0.0067567567567567,0.0067567567567567,0.0608108108108108,0.0135135135135135,0.0,0.0675675675675675,0.0202702702702702,0.0472972972972973,0.0067567567567567,0.054054054054054,0.0135135135135135,0.0067567567567567,0.0405405405405405,0.0608108108108108,0.027027027027027,0.027027027027027,0.0202702702702702,0.0,0.0,0.0135135135135135,0.0067567567567567,0.0,0.0,0.0067567567567567,0.0067567567567567,0.0067567567567567,0.0
English,0.0897097625329815,0.0079155672823219,0.0395778364116095,0.021108179419525,0.0976253298153034,0.021108179419525,0.0184696569920844,0.0369393139841688,0.0606860158311345,0.0026385224274406,0.0079155672823219,0.021108179419525,0.021108179419525,0.0606860158311345,0.0,0.0580474934036939,0.0105540897097625,0.0,0.0633245382585752,0.0633245382585752,0.0633245382585752,0.0131926121372031,0.0184696569920844,0.0052770448548812,0.0,0.0131926121372031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0489510489510489,0.0139860139860139,0.0046620046620046,0.0279720279720279,0.1095571095571095,0.0163170163170163,0.0023310023310023,0.0303030303030303,0.0559440559440559,0.0,0.0,0.0303030303030303,0.0233100233100233,0.0792540792540792,0.0,0.0769230769230769,0.0233100233100233,0.0,0.0536130536130536,0.0512820512820512,0.0536130536130536,0.0209790209790209,0.0023310023310023,0.0442890442890442,0.0,0.0046620046620046,0.0046620046620046,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0761772853185595,0.0055401662049861,0.0332409972299169,0.0277008310249307,0.0872576177285318,0.0193905817174515,0.0235457063711911,0.0332409972299169,0.0858725761772853,0.0,0.002770083102493,0.0360110803324099,0.020775623268698,0.0637119113573407,0.0,0.0817174515235457,0.0346260387811634,0.0,0.0443213296398892,0.0581717451523545,0.0581717451523545,0.0193905817174515,0.0124653739612188,0.0096952908587257,0.0041551246537396,0.0096952908587257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0947940947940948,0.0147630147630147,0.0473970473970474,0.0388500388500388,0.0955710955710955,0.0077700077700077,0.0069930069930069,0.0046620046620046,0.0792540792540792,0.0,0.0007770007770007,0.0473970473970474,0.0233100233100233,0.0629370629370629,0.0007770007770007,0.0668220668220668,0.0163170163170163,0.0015540015540015,0.0512820512820512,0.0637140637140637,0.0388500388500388,0.0303030303030303,0.0108780108780108,0.0,0.0015540015540015,0.0038850038850038,0.0023310023310023,0.0015540015540015,0.0054390054390054,0.0031080031080031,0.0132090132090132,0.0,0.0
Spanish,0.1104166666666666,0.0041666666666666,0.0416666666666666,0.0520833333333333,0.125,0.0104166666666666,0.0083333333333333,0.00625,0.0375,0.00625,0.0041666666666666,0.0479166666666666,0.0145833333333333,0.05,0.0,0.05625,0.0208333333333333,0.0041666666666666,0.0791666666666666,0.04375,0.0416666666666666,0.0270833333333333,0.00625,0.0020833333333333,0.0,0.0145833333333333,0.0083333333333333,0.0020833333333333,0.0,0.0,0.0041666666666666,0.0,0.0
Spanish,0.1337579617834395,0.0,0.0509554140127388,0.0509554140127388,0.0828025477707006,0.0,0.0063694267515923,0.0,0.0636942675159235,0.0,0.0,0.1019108280254777,0.0318471337579617,0.0445859872611464,0.0063694267515923,0.0445859872611464,0.0254777070063694,0.0,0.0318471337579617,0.0509554140127388,0.0254777070063694,0.019108280254777,0.0127388535031847,0.0,0.0063694267515923,0.0063694267515923,0.0063694267515923,0.0127388535031847,0.0,0.0063694267515923,0.0,0.0,0.0
Spanish,0.0852272727272727,0.0113636363636363,0.0113636363636363,0.0397727272727272,0.1193181818181818,0.0056818181818181,0.0227272727272727,0.0,0.0511363636363636,0.0056818181818181,0.0056818181818181,0.0454545454545454,0.0170454545454545,0.0909090909090909,0.0056818181818181,0.0681818181818181,0.0056818181818181,0.0,0.0454545454545454,0.0568181818181818,0.0454545454545454,0.0397727272727272,0.0,0.0,0.0,0.0056818181818181,0.0056818181818181,0.0,0.0,0.0,0.0056818181818181,0.0056818181818181,0.0
English,0.0621468926553672,0.0169491525423728,0.0338983050847457,0.03954802259887,0.0847457627118644,0.0169491525423728,0.0282485875706214,0.03954802259887,0.0451977401129943,0.0056497175141242,0.0112994350282485,0.0847457627118644,0.0056497175141242,0.0903954802259887,0.0,0.0734463276836158,0.0056497175141242,0.0,0.03954802259887,0.0282485875706214,0.0508474576271186,0.0112994350282485,0.0056497175141242,0.0169491525423728,0.0,0.0169491525423728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0871934604904632,0.0054495912806539,0.0354223433242506,0.0299727520435967,0.0817438692098092,0.0326975476839237,0.0190735694822888,0.0299727520435967,0.0572207084468664,0.0054495912806539,0.0054495912806539,0.0408719346049046,0.0190735694822888,0.0572207084468664,0.0,0.0463215258855585,0.0245231607629427,0.0,0.0517711171662125,0.0544959128065395,0.0653950953678474,0.0272479564032697,0.0163487738419618,0.0081743869209809,0.0,0.0108991825613079,0.0054495912806539,0.0,0.0,0.0,0.0,0.0,0.0
English,0.057471264367816,0.0114942528735632,0.0402298850574712,0.0172413793103448,0.0977011494252873,0.0172413793103448,0.0114942528735632,0.0459770114942528,0.0517241379310344,0.0,0.0114942528735632,0.028735632183908,0.0229885057471264,0.0517241379310344,0.0,0.0919540229885057,0.0344827586206896,0.0057471264367816,0.057471264367816,0.0229885057471264,0.1034482758620689,0.0172413793103448,0.0,0.0114942528735632,0.0057471264367816,0.0057471264367816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.091324200913242,0.0273972602739726,0.0639269406392694,0.0547945205479452,0.0867579908675799,0.0,0.0136986301369863,0.0,0.0958904109589041,0.0045662100456621,0.0045662100456621,0.0365296803652968,0.0182648401826484,0.0684931506849315,0.0,0.045662100456621,0.0228310502283105,0.0,0.0547945205479452,0.0273972602739726,0.0547945205479452,0.0410958904109589,0.0091324200913242,0.0045662100456621,0.0,0.0091324200913242,0.0,0.0,0.0045662100456621,0.0,0.0136986301369863,0.0,0.0
Spanish,0.1208053691275167,0.0078299776286353,0.0380313199105145,0.0335570469798657,0.0928411633109619,0.0078299776286353,0.0156599552572706,0.0089485458612975,0.052572706935123,0.0067114093959731,0.0011185682326621,0.0436241610738255,0.0190156599552572,0.0536912751677852,0.0011185682326621,0.046979865771812,0.023489932885906,0.0078299776286353,0.0559284116331096,0.0604026845637583,0.029082774049217,0.0402684563758389,0.0111856823266219,0.0044742729306487,0.0011185682326621,0.0134228187919463,0.0033557046979865,0.0044742729306487,0.0033557046979865,0.0022371364653243,0.0033557046979865,0.0,0.0
Spanish,0.1136950904392764,0.0103359173126615,0.0361757105943152,0.0490956072351421,0.1111111111111111,0.0155038759689922,0.0051679586563307,0.0103359173126615,0.0568475452196382,0.0051679586563307,0.0025839793281653,0.0516795865633074,0.0232558139534883,0.0542635658914728,0.0,0.041343669250646,0.0284237726098191,0.0025839793281653,0.0568475452196382,0.0465116279069767,0.0284237726098191,0.0361757105943152,0.0155038759689922,0.0,0.0025839793281653,0.0051679586563307,0.0025839793281653,0.0025839793281653,0.0077519379844961,0.0051679586563307,0.0025839793281653,0.0,0.0
English,0.0805687203791469,0.0023696682464454,0.0521327014218009,0.0308056872037914,0.0781990521327014,0.0142180094786729,0.0118483412322274,0.0426540284360189,0.0687203791469194,0.0071090047393364,0.0094786729857819,0.0284360189573459,0.0142180094786729,0.0687203791469194,0.0,0.0497630331753554,0.0142180094786729,0.0,0.0616113744075829,0.0521327014218009,0.0663507109004739,0.0308056872037914,0.0023696682464454,0.0213270142180094,0.0,0.0094786729857819,0.0047393364928909,0.0,0.0,0.0,0.0,0.0,0.0
